tags,pub_date,long_com,short_com,cv,staff,intro,media_id
['萌系'],2012年8月11日,长评,短评 ( 11 ),"卡内特：平野綾,露比：齋藤彩夏,萨菲：ささきのぞみ","原作： サンリオ、セガトイズ,导演： 桜井弘明,脚本： 山田隆司,分镜： 桜井弘明、福田道生,演出： 島崎奈々子、桜井弘明,音乐： 前口渉,人物设定： 宮川知子,总作画监督： 宮川知子、小田嶋瞳,原画： 一居一平、小田嶋瞳,音响监督： 岩浪美和,动画制作： スタジオコメット,别名： Sweets Dance Princess,上映年度： 2012年8月11日,官方网站： http：//www.jpet-movie.com/",然而，在准备生日会的时候，从天空中降下了神秘的糖果宠物茹咪咪！从它的特征看来，是个男孩糖果宠物，但他的真正身份是......！？ 作为‘宝石宠物’系列动画的第一部剧场作品。但是世界观和电视动画的各个作品并没有关系，本作是独立的故事，而且由不同的工作人员制作。本剧上映时有39只宝石宠物和12只甜品宠物，本作有一只初登场的甜品宠物“茹咪咪”加入，共有52只动物角色登场。主题曲上映时会使用“宝石宠物 Kira☆Deco！”的片尾曲，由芦田爱菜主唱，同时，她会配主要角色“玛娜公主”。,4508
[],2011年4月9日,长评,短评 ( 8 ),"篁熏：神谷浩史,少女：早见沙织,茜：植田佳奈,塔斯克：玉川砂记子","脚本：神山健治,导演：神山健治,人物设定：森川聡子,原画：中村悟,原作：神山健治,人物原案：羽海野チカ,作画监督：中村悟,分镜：神山健治,音乐：川井憲次",代表作为《攻壳机动队》等系列神作的神山健治正式公开了他最新一部作品的题目——《Xi AVANT》，并在2月25日的电影《攻壳机动队 S.A.C SSS 3D》的试映会上进行发表，将会以动画短篇的形式公开。本作的题目“Xi”取自2010年12月24日开始正式运行，由著名手机公司docomo提供的次时代通信LTE服务的概念名。docomo以这次通信服务为契机，建立了一个以世界为目标的名为“Xi PROJECT”的企划案，并请来长期活跃与广告与艺术领域的艺术创作家秋山具义和世界瞩目的著名动画监督神山健治强强联手，为这个次时代企划的推进献一份力。,4488
['奇幻'],2012年9月21日,长评 ( 2 ),短评 ( 25 ),青柳音羽：尾崎文,"导演：塚原重義,编剧：塚原重義",本部以战争为背景题材的剧情动画短片，围绕女主人公青柳音羽展开，讲述了一段游走在战火纷飞的残酷现实与儿时回忆中的诡异事件之间的故事。青柳音羽是一名记者，作为战地记者参与到一次贫民暴乱的镇压行动中，却意外地和宪兵队卷入战斗中。青柳音羽发现此处就是儿时和朋友一起冒险过的地方，朋友穿过这座桥之后，就神秘失踪了。此时的青柳音羽，恍然间看见了朋友被人贩子领走的画面。而更恐怖的是，巨型机器人正在向她发起攻击，失踪的孩子们也都成了凶狠残忍的帮凶……一声枪响惊醒了昏迷的青柳音羽，幸好只是个梦。 战争结束后，宪兵在肉团子...,4467
['战斗'],2013年4月6日,长评,短评 ( 7 ),切札胜太：小林由美子,"导演：加戸誉夫,人物设定：平岡正幸,音效：古谷友二,系列构成：荒木憲一,演出：江副仁美,分镜：大畑晃一、江副仁美",《决斗大师 Victory V3》是由小学馆制作的电视动画作品，于2013年4月6日播放，全51话。,132192
['萌系'],2013年4月30日,长评 ( 1 ),短评 ( 35 ),"巧克力：钉宫理恵,奈绪：佐仓绫音,大和：江口拓也,哈皮 ：田村睦心","脚本：今千秋,导演：今千秋,主题歌演出：釘宮理恵,原作：武内こずえ,动画制作：J.C.STAFF",集英社「りぼん」上的少女漫画改。巧克力是一只会说话的狗，非常可爱的巧克力肯定会捉住你的心！这是迷你长毛腊肠犬巧克力和单恋中的女孩子奈绪酱的快乐洋溢的恋爱物语。,4432
['萌系'],2013年4月10日,长评,短评 ( 32 ),"钱伯：杉田智和,雷德：石川界人,艾米：金元寿子,莎耶：茅野愛衣,梅尔蒂：阿澄佳奈,贝洛兹：伊藤静,莉婕特：大原さやか","导演： 芦名みのる,脚本： 谷村大四郎,演出： 芦名みのる,人物设定： くぅ。,动画制作： スタジオぷYUKAI、Production I.G,别名： 迷你翠星小剧场,官方网站： http：//gargantia.jp/#petit,其他： WEB动画,作画Animation： たけはらみのる,音响监督： 明田川仁,音响效果： 古谷友二",《迷你加尔刚蒂亚》是动画《翠星之加尔刚蒂亚》官方网站提供的短片，于每新一集翠星放映后更新。“推测头身缩小70%，可爱度比本篇增加900%以上，是为了补足本篇的人物和情报，顺便拿角色来随便玩玩！”而制作的企划。每集长度大约1分钟左右，有1~2名角色客串与雷德、钱伯一起脱口秀。小剧场里雷德与舰队上的人们语言相通，不用借助钱伯的翻译，有容易动摇的性格；钱伯则是毒舌加自我意识过剩，有时还会补一刀的（腹黑？）属性。与本篇设定上有些许差异。,4427
"['小说改', '搞笑', '奇幻', '冒险']",敬请,相关视频,0,"柊诚一：下野纮,莎莉娅：花泽香菜,莎莉娅（进化前）：稻田彻,戴斯特拉：泽城美雪,维特鲁：杉田智和,肯佩尔：福山润,尤迪斯：小野大辅,阿尔托莉亚·格雷姆：井上麻里奈,露璐妮：西本里美,欧利嘉·卡尔美莉亚：久保由利香,泪叶丝·巴尔塞：日笠阳子,神无月华莲：南条爱乃","原作：美红（双叶社 怪物文库）,角色原案：U35,总导演：奥村吉昭,导演：深濑重,系列构成·脚本：市川十亿卫门,角色设计：美月伊吕波·林信秀,动画制作：HOTLINE",主人公柊诚一在某一天突然被传送到了一个奇幻世界。偶然吃下了谜之果实“进化之实”，获得了作弊体质！在异世界向着人生赢家突进的诚一将迎来新的转机！诚一被邀请成为巴巴多尔魔法学园的教师，他的使命是成为学园的救世主。然而在那里等待着他的，竟是一群问题学生！同时，魔神教团终于出动！他们为了复活魔神而暗中活动，诚一与从未有过的强敌的战斗即将拉开帷幕！,28340325
"['治愈', '少儿']",2022年7月1日,长评,短评 ( 1 ),暂无,"导演：保罗·贾维斯,编剧：安德鲁·达文波特",《天线宝宝无处不在》是“天线宝宝”这个经典IP的特别版，在丁丁、迪西、拉拉和小波的陪伴下，在唱唱跳跳中让小朋友们学会数数、培养认知，在有趣的小游戏中形成基础的逻辑思维能力。快来和天线宝宝一起Happy吧！,28340205
"['治愈', '少儿']",2002年7月1日,长评,短评 ( 3 ),"培凡·李,西蒙·谢尔顿,约翰·西米特,尼基·史沫特莱","导演：保罗·贾维斯,编剧：安德鲁·达文波特",《天线宝宝无处不在》是“天线宝宝”这个经典IP的特别版，在丁丁、迪西、拉拉和小波的陪伴下，在唱唱跳跳中让小朋友们学会数数、培养认知，在有趣的小游戏中形成基础的逻辑思维能力。快来和天线宝宝一起Happy吧！,28340204
"['原创', '少儿', '机战']",2012年10月2日,长评,短评 ( 30 ),"轰驱流：傅其慧,稻叶凛音：林沛苓,速水俊介：锺少庭,库罗德博士：张裕东,赤名累：龙显蕙","原作：SQUARE ENIX,企划/原案：市村龙太郎,导演：高松信司,脚本：佐藤大和StoryRiders,音乐：佐藤直纪,动画制作：A-1 Pictures",21世纪以来，日本自动车工业有了惊异的变革，借由装载人工智能，让每个人都能安全地开车上路的“AI Car”正式开发生产。而在如今的2012年，被视为模范机能城市的横滨新都心内，有着一所专门培训小孩子AI Car驾驶技术的特别学校“阿卡迪亚学园ARCADIA”。就读阿卡迪亚学园五年级的轰驱流，是个个性莽撞却有着天赋异禀驾驶技术的少年。某日，在学园长的邀请之下，和座车“Libird”相遇。事实上，阿卡迪亚是根据“螺旋石碑”之警告预言，而成立对抗犯罪组织的秘密防卫机关。,28220473
"['日常', '治愈']",2022年10月2日,长评,短评 ( 26 ),"安室透：藤新,风见裕也：皇贞季,榎本梓：阎么么,栗山绿：赵双,苦艾酒：张凯,冲野洋子：幽舞越山,卡迈尔：陈喆","原作：新井隆广,导演：小坂知,总编剧：中村能子,角色设计：吉见京子,动画制作：TMS/第1工作室",《名侦探柯南：零的日常》改编自同名漫画，该故事的主人公是安室透，29岁，是一个混血儿，有着一头显眼的金发，以及小麦色的皮肤。安室透在白罗咖啡厅工作，而白罗咖啡厅的楼上是名侦探毛利小五郎的侦探事务所，安室透拜了毛利小五郎为师，成了一名私家侦探。然而，他的真实身份是潜入黑暗组织的公安警察，本名叫降谷零，他在黑暗组织中的代号为波本。拥有公安、侦探、黑暗组织成员三重面孔的安室透，擅长搜集情报，有着极强的观察力与推理能力，而且身手非常敏捷。他曾伪装成赤井来观察赤井秀一是否死亡，后来又对江户川柯南的身份产生了兴趣...,28339838
"['原创', '科幻', '机战', '战斗']",敬请,相关视频,0,"斯莱塔·墨丘利：市之濑加那,米奥莉奈·伦布兰：Lynn,盖尔·杰特克：阿座上洋平,伊兰·凯莱斯：花江夏树,沙迪克·泽内利：古川慎,尼卡·七浦：宫本侑芽,雀丘利·潘兰杞：富田美忧","出品·制作：SUNRISE,原作：矢立肇、富野由悠季,导演：小林宽,剧本统筹·编剧：大河内一楼,人设原案：MOGUMO,人物设计：田头真理惠、户井田珠里、高谷浩利,机械设计：JNTHED、海老川兼武、稻田航、形部一平、寺冈贤司、柳濑敬之,机械动画总监：久寿米木信弥、铃木勘太、前田清明,副导演：安藤良,科幻设定考证：高岛雄哉,机械协调：关西良二,设定协助：HISADAKE,道具设计：E WO KAKU PETER、ESUTHIO,艺术概念：林绚雯,技术设计：宫原洋平,美术设计：冈田有章、森冈贤一、金平和茂、玉盛顺一朗、上津康义,美术导演：佐藤步,色彩设计：菊地和子,3DCG导演：宫风慎一,界面设计：关香织,摄影导演：小寺翔太,剪辑：重村建吾,音响导演：明田川仁,音乐：大间间昴,出品：Bandai Namco Filmworks、创通、MBS",那位魔女，将驾驶高达星元122年——这是众多企业扩展到太空，构筑起巨大经济圈的时代。有一名少女自边境地区：水星转学至MS产业的最大企业「贝纳里特集团」旗下运营的「阿斯提卡西亚高等专门学园」。她名为斯莱塔·墨丘利。内心纯真的少女随着胸口鲜红的闪烁亮光逐步迈向新世界。,28339736
"['搞笑', '治愈', '萌系', '日常']",2022年9月30日,长评,短评 ( 5 ),"鬼神五月：沈念如,鬼神八月：咩咩,鬼神元月：黑特,地狱先生：刘琮","角色原画：卡娜赫拉,导演：皮诺阿尔托,脚本：上野贵美子,角色设计・总作画导演：堤舞,色彩设计：蝦名佳代子,美术导演：高桥佐知,CG导演：伊贺夕,编辑：藤本理子,音乐：小林康太,音效制作：MAUSU工作室,动画协助：M２ ANIMATION・DeeDee Animation Studio,动画制作：新锐动画",12只可以自由变换形状的谜之生物“奇米莫”，和来自地狱的使者——地狱先生一同出现在人类世界，他们的目的，竟是将人类世界变成“地狱”？！为了实现计划，他们住进了人类三姐妹——鬼神元月、八月、五月的家。团子般圆滚滚的奇米莫，看似可怕实际是个憨憨的地狱先生，以及个性强烈的三姐妹间的搞笑温馨日常就此展开！人类世界地狱化计划究竟会如何发展呢？,28339734
"['原创', '日常']",2022年10月5日,相关视频,0,"小自/结爱自：稻垣好,布丁/须理出未来：市之濑加那,暮礼/矢差暮礼：佐仓绫音,匠匠/日荫匠：和气杏未,朱布子/朱丽叶·奎恩·伊丽莎白8世：大森日雅,希/幸希心：高桥花林,法华津治子：嘉数由美","原作：IMAGO/Avex Pictures,导演：米田和弘,剧本统筹、编剧：笔安一幸,角色设计：松尾祐辅,道具设计：米森雄纪、加藤k,DIY设计、监修、指导：Swaro,美术导演、设定：冈本有香,色彩设计：坂上康裕,剪辑：定松刚,音响导演：乡田穗积,音乐：佐高陵平（Hifumi,inc.）,动画制作：PINE JAM,官方合作：高仪株式会社,官方赞助：三条市,出品：DIY！！制作委员会",「DIY」取自Do it yourself，意为「自己动手做」。指亲手制作家具等物——广辞苑。《少女手工》以女高中生为主角，讲述家具、友情乃至人生。经历思考、用心、努力，即便失败也不放弃，亲手完成作品、开辟未来。作品描绘的就是这群少女迈出第一步的故事。,28339723
"['漫画改', '奇幻', '战斗', '冒险']",敬请,相关视频,0,"不死：川岛零士,观察者：津田健次郎,希莎梅：楠木灯,卡哈库：斋贺光希,彭先・尼柯利・拉・提斯提皮奇乌拉里斯：子安武人","原作：大今良时,导演：佐山圣子,剧本统筹：藤田伸三,角色设计：薮野浩二,音乐：川崎龙,音响导演：高寺雄,动画制作：Drive,制作：NHK ENTERPRISES,制作、著作：NHK",不死最初只是个被丢到人世中的“球体”。犹如婴孩的不死，遇到过犹如母亲的少女、勇猛非凡的兄长、同生共死的战友、最后送走了一位老婆婆后，终于成长为了接近人的生命。之后又过了几十年。因为宿敌“叩门者”的攻击，世界再次陷入混乱之中。不死脱离了漫长的沉默，挺身而出。但很快他就发现，即使他能独自战斗，也无法独自守护重要的事物。是要付出新的牺牲继续战斗，还是……本故事描绘的，是不死一行守护未来的战斗。,28339716
