title,episodes,mark,score,is_finish,series_follow,follows,coins,likes,danmus,views,area,count,season_type,season_id,media_id,link
Free! -Eternal Summer-,全13话,会员专享,9.7,1,2066926,503525,41828,79943,587853,10833631,日本,3936,1,5201,124972,https://www.bilibili.com/bangumi/play/ss5201
魁!!库洛马迪高校,全26话,,9.7,1,49638,49638,2608,5518,8993,819355,日本,430,1,5177,5177,https://www.bilibili.com/bangumi/play/ss5177
现视研1,全12话,,9.7,1,243979,151221,2989,4372,46445,1544655,日本,750,1,517,517,https://www.bilibili.com/bangumi/play/ss517
玉响～hitotose～,全13话,,9.7,1,171129,137760,3233,2314,25275,888528,日本,735,1,514,514,https://www.bilibili.com/bangumi/play/ss514
我的妹妹小桃子,全1话,,9.7,1,15474,15474,1428,1290,2267,186267,日本,332,1,5127,5127,https://www.bilibili.com/bangumi/play/ss5127?theme=movie
星之梦,全5话,独家,9.7,1,1316765,1211374,70724,45851,265965,11351175,日本,7598,1,5045,5045,https://www.bilibili.com/bangumi/play/ss5045
天真与闪电,全12话,,9.7,1,1259637,1259637,91814,94364,504970,21923884,日本,5932,1,5029,5029,https://www.bilibili.com/bangumi/play/ss5029
NEW GAME!,全12话,,9.7,1,1994032,1632690,137319,114746,934436,30720284,日本,9137,1,5027,5027,https://www.bilibili.com/bangumi/play/ss5027
第一神拳 Rising,全25话,,9.7,1,160609,55128,4599,9831,41109,3822951,日本,540,1,502,502,https://www.bilibili.com/bangumi/play/ss502
地狱少女,全26话,会员专享,9.7,1,2346362,2245963,66591,156641,352787,21334712,日本,8576,1,4996,28228827,https://www.bilibili.com/bangumi/play/ss4996
怪医黑杰克21,全17话,,9.7,1,353727,62773,3743,9166,34053,1627761,日本,717,1,4922,4311302,https://www.bilibili.com/bangumi/play/ss4922
河童之夏,全1话,,9.7,1,114301,114301,5954,7582,36608,1028441,日本,904,1,4760,4760,https://www.bilibili.com/bangumi/play/ss4760?theme=movie
枪神剧场版,全1话,,9.7,1,47947,47947,2261,2144,4321,562042,日本,507,1,4686,4686,https://www.bilibili.com/bangumi/play/ss4686?theme=movie
时光钟摆,全1话,,9.7,1,16046,16046,2040,508,472,107601,日本,661,1,4600,4600,https://www.bilibili.com/bangumi/play/ss4600
Code Geass 反叛的鲁路修 娜娜莉梦游仙境,全1话,,9.7,1,902288,211098,7501,8473,14532,1864309,日本,2209,1,4446,4446,https://www.bilibili.com/bangumi/play/ss4446
黄金拼图,全12话,独家,9.7,1,466215,407488,18888,23528,172462,3039921,日本,3422,1,443,443,https://www.bilibili.com/bangumi/play/ss443
AURA ～魔龙院光牙最后的战斗～,全1话,会员专享,9.7,1,302967,302966,32390,41248,21704,1549742,日本,4010,1,4422,28224170,https://www.bilibili.com/bangumi/play/ss4422?theme=movie
南家三姐妹 夏日假期,全1话,,9.7,1,760164,69154,4179,2618,16892,787765,日本,599,1,4398,4398,https://www.bilibili.com/bangumi/play/ss4398
神奇宝贝 起源,全4话,,9.7,1,142136,142136,11955,19417,90774,5384513,日本,1539,1,4378,4378,https://www.bilibili.com/bangumi/play/ss4378
钻石王牌,全75话,,9.7,1,411032,258769,40697,72690,737949,24389704,日本,4716,1,4375,4375,https://www.bilibili.com/bangumi/play/ss4375
高达创战者,全25话,独家,9.7,1,301295,235248,19980,49768,369962,15245267,日本,3088,1,4374,4374,https://www.bilibili.com/bangumi/play/ss4374
中二病也要谈恋爱！恋,全13话,独家,9.7,1,6074692,2845834,798104,838926,769666,38336922,日本,28329,1,4349,4349,https://www.bilibili.com/bangumi/play/ss4349
四叠半时光机布鲁斯,更新至第4话,独家,9.7,0,766104,744551,4901,26169,1557,591668,日本,193,1,43166,28339737,https://www.bilibili.com/bangumi/play/ss43166
酷爱电影的庞波小姐,全1话,独家,9.7,1,27381,27380,2656,13463,743,410757,日本,628,1,42910,28339462,https://www.bilibili.com/bangumi/play/ss42910?theme=movie
某科学的超电磁炮S,全24话,限时免费,9.7,1,7969696,2778068,693804,461648,7711622,99331601,日本,34138,1,427,427,https://www.bilibili.com/bangumi/play/ss427
世界末日柴犬为伴,更新至第41话,独家,9.7,0,45315,45316,3952,111098,668,2297623,日本,685,1,42199,28338646,https://www.bilibili.com/bangumi/play/ss42199
顶点!!!!!!!!!!!!!!!,更新至第11话,独家,9.7,0,94451,94451,4294,39009,3875,1610001,日本,661,1,42188,28338635,https://www.bilibili.com/bangumi/play/ss42188
传颂之物 二人的白皇,更新至第14话,独家,9.7,0,496718,481553,8407,42092,5691,1882341,日本,979,1,42104,28338489,https://www.bilibili.com/bangumi/play/ss42104
罗布奥特曼剧场版 决定了！羁绊的水晶,全1话,会员专享,9.7,1,1615776,15812,2152,11625,4665,929544,日本,1039,1,41950,28338154,https://www.bilibili.com/bangumi/play/ss41950?theme=movie
钻石王牌 ～Second Season～,全48话,,9.7,1,411032,100132,27522,44094,607992,15282123,日本,3025,1,4194,4194,https://www.bilibili.com/bangumi/play/ss4194
憨豆先生动画版 第三季,全26话,会员专享,9.7,1,127623,14269,980,6227,618,1719808,英国,135,1,41934,28338122,https://www.bilibili.com/bangumi/play/ss41934
憨豆先生动画版 第一季 中文配音,全52话,会员专享,9.7,1,127623,85425,6568,35984,4447,8329453,英国,386,1,41931,28338116,https://www.bilibili.com/bangumi/play/ss41931
米奇妙妙屋 第1季,全26话,会员专享,9.7,1,111231,14552,1030,6133,1546,1255299,美国,220,1,41919,28337818,https://www.bilibili.com/bangumi/play/ss41919
灰色的迷宫,全1话,,9.7,1,662617,309971,14938,13941,14807,3485882,日本,3381,1,4170,100712,https://www.bilibili.com/bangumi/play/ss4170
前进吧！登山少女,全12话,独家,9.7,1,516446,309693,12173,25534,22343,3139417,日本,2362,1,4145,134672,https://www.bilibili.com/bangumi/play/ss4145
变态王子与不笑猫,全12话,,9.7,1,1590162,1590162,148449,250711,162813,11563304,日本,15703,1,413,413,https://www.bilibili.com/bangumi/play/ss413
普通女高中生要做当地偶像 OVA,全2话,,9.7,1,235359,34208,3585,3607,3285,362480,日本,571,1,4125,4125,https://www.bilibili.com/bangumi/play/ss4125
普通女高中生要做当地偶像,全12话,,9.7,1,235359,228140,11064,19175,50723,2529546,日本,1762,1,4124,4124,https://www.bilibili.com/bangumi/play/ss4124
信长协奏曲,全10话,会员专享,9.7,1,122109,122109,8085,13625,36961,1871755,日本,2249,1,4118,28220669,https://www.bilibili.com/bangumi/play/ss4118
辉夜大小姐想让我告白？ 中配版,全12话,独家,9.7,1,9774920,110433,32549,171528,88539,9973708,日本,3255,1,40552,28236257,https://www.bilibili.com/bangumi/play/ss40552
辉夜大小姐想让我告白 中配版,全12话,独家,9.7,1,9774920,195439,53607,403640,114089,13091713,日本,5277,1,40550,28236255,https://www.bilibili.com/bangumi/play/ss40550
与变成了异世界美少女的好友一起冒险,全12话,出品,9.7,1,1841546,1841546,281798,1057560,355689,54466126,日本,27438,1,40516,28236221,https://www.bilibili.com/bangumi/play/ss40516
猫和老鼠传奇 第二季,更新至第13话,会员专享,9.7,0,3191970,33331,2574,13444,3321,1963758,美国,209,1,39901,28235595,https://www.bilibili.com/bangumi/play/ss39901
猫和老鼠传奇 第一季,更新至第13话,会员专享,9.7,0,3191970,68041,6061,51952,7804,3927953,美国,472,1,39900,28235594,https://www.bilibili.com/bangumi/play/ss39900
Q版猫和老鼠 第二季,更新至第13话,会员专享,9.7,0,3191970,31525,1241,8513,858,1204812,美国,139,1,39790,28235484,https://www.bilibili.com/bangumi/play/ss39790
Q版猫和老鼠 第一季,更新至第13话,会员专享,9.7,0,3191970,46145,2608,15308,2666,2653075,美国,309,1,39788,28235482,https://www.bilibili.com/bangumi/play/ss39788
勇者王GaoGaiGar Final Grand Glorious Gathering,全12话,,9.7,1,54004,17382,648,1338,7241,747943,日本,181,1,3958,3958,https://www.bilibili.com/bangumi/play/ss3958
勇者王GaoGaiGar Final,全8话,,9.7,1,54004,14399,2719,4608,36245,2559083,日本,191,1,3957,3957,https://www.bilibili.com/bangumi/play/ss3957
鲁邦三世：初次交锋,全1话,限时免费,9.7,1,986818,25051,1523,8080,2454,426202,日本,278,1,3950,3950,https://www.bilibili.com/bangumi/play/ss3950
咒术回战 粤配版,全24话,会员专享,9.7,1,11625243,379865,79656,392797,152065,28842785,日本,8680,1,39190,28234882,https://www.bilibili.com/bangumi/play/ss39190
测不准的阿波连同学,全12话,出品,9.7,1,3421345,3396201,793862,1861385,841752,78923174,日本,30673,1,39180,28234872,https://www.bilibili.com/bangumi/play/ss39180
LoveLive 爱与演唱会!超级明星!!,全12话,独家,9.7,1,1235604,1235604,253043,633498,347344,28476690,日本,34084,1,39001,28234693,https://www.bilibili.com/bangumi/play/ss39001
哆啦A梦 新·大雄与铁人兵团～振翅吧天使们～,全1话,,9.7,1,1926848,61958,5547,11071,27858,1450793,日本,887,1,3900,3900,https://www.bilibili.com/bangumi/play/ss3900?theme=movie
歌剧少女！！,全13话,独家,9.7,1,416673,416673,36780,127848,59040,5243530,日本,6722,1,38963,28234655,https://www.bilibili.com/bangumi/play/ss38963
漂流少年,全12话,会员专享,9.7,1,1071100,1071100,182107,414497,127403,18100402,日本,30378,1,38958,28234650,https://www.bilibili.com/bangumi/play/ss38958
蜡笔小新 超级美味B级美食大逃亡,全1话,会员专享,9.7,1,2258831,155681,13545,26787,68546,5104690,日本,1873,1,3895,15072,https://www.bilibili.com/bangumi/play/ss3895?theme=movie
异世界迷宫黑心企业,全12话,独家,9.7,1,3292140,3292141,511740,1423790,470881,86729713,日本,42281,1,38934,28234626,https://www.bilibili.com/bangumi/play/ss38934
瓦尼塔斯的手记,全24话,独家,9.7,1,2815161,2815163,284326,1103818,389885,58187528,日本,17587,1,38924,28234616,https://www.bilibili.com/bangumi/play/ss38924
蜡笔小新 超时空！呼风唤雨的我的新娘,全1话,会员专享,9.7,1,2258832,121927,12601,21145,49022,3304791,日本,1600,1,3891,14512,https://www.bilibili.com/bangumi/play/ss3891?theme=movie
蜡笔小新 呼风唤雨！光荣烧肉之路,全1话,会员专享,9.7,1,2258832,121241,8509,17036,53273,2889254,日本,1133,1,3882,11632,https://www.bilibili.com/bangumi/play/ss3882?theme=movie
普罗米亚,2021-06-05上映,独家,9.7,1,0,792420,122262,273809,70639,12009358,日本,19155,2,38790,28234481,https://www.bilibili.com/bangumi/play/ss38790?theme=movie
蜡笔小新 森林里的暴风雨,全1话,会员专享,9.7,1,2258832,91756,7930,14635,37123,2613004,日本,905,1,3879,10492,https://www.bilibili.com/bangumi/play/ss3879?theme=movie
死神少爷与黑女仆,全12话,出品,9.7,1,2437515,2437515,380706,1060614,430078,46501186,日本,20720,1,38722,28234412,https://www.bilibili.com/bangumi/play/ss38722
柯基和伙伴的日常,全25话,,9.7,1,171247,170346,13329,48596,1864,2721297,韩国,398,1,38665,28234354,https://www.bilibili.com/bangumi/play/ss38665
哆啦A梦：大雄的新恐龙,2020-12-11上映,会员专享,9.7,1,1926848,1482551,60803,130358,154730,14737142,日本,8527,2,38466,28234150,https://www.bilibili.com/bangumi/play/ss38466?theme=movie
高斯奥特曼,全65话,会员专享,9.7,1,2296550,724973,28223,114140,72236,10497806,日本,3414,1,38403,28234087,https://www.bilibili.com/bangumi/play/ss38403
飞跃巅峰! 剧场版,全1话,,9.7,1,98940,51491,2191,4039,3817,602390,日本,491,1,3827,3827,https://www.bilibili.com/bangumi/play/ss3827?theme=movie
水果篮子 最终季,全13话,会员专享,9.7,1,1489943,1270754,31441,58466,51436,4328760,日本,2271,1,38257,28233939,https://www.bilibili.com/bangumi/play/ss38257
忧国的莫里亚蒂 后半,全13话,会员专享,9.7,1,2180100,1545972,187391,449210,186425,18971305,日本,14693,1,38254,28233936,https://www.bilibili.com/bangumi/play/ss38254
灼热卡巴迪,全12话,会员专享,9.7,1,53519,53519,3997,10213,5161,996319,日本,760,1,38244,28233926,https://www.bilibili.com/bangumi/play/ss38244
向阳素描 沙英・寻 毕业篇,全2话,,9.7,1,135335,13400,952,1103,1748,54906,日本,255,1,3823,3823,https://www.bilibili.com/bangumi/play/ss3823
关于我转生变成史莱姆这档事 转生史莱姆日记,全12话,会员专享,9.7,1,10128026,8312562,460599,1361682,460021,99898052,日本,21841,1,38221,28233903,https://www.bilibili.com/bangumi/play/ss38221
极主夫道,全10话,独家,9.7,1,2955231,2955231,334657,1193833,214433,56831130,日本,24399,1,38220,28233902,https://www.bilibili.com/bangumi/play/ss38220
高智能方程式：ZERO,全8话,,9.7,1,166726,31319,2312,2562,32104,2619669,日本,458,1,3809,3809,https://www.bilibili.com/bangumi/play/ss3809
高智能方程式 DOUBLE ONE,全6话,,9.7,1,166726,29880,2078,2361,20626,2059003,日本,419,1,3808,3808,https://www.bilibili.com/bangumi/play/ss3808
魔法少女奈叶 The MOVIE 2nd A’s,全1话,,9.7,1,608550,59412,5201,2839,28756,1265881,日本,698,1,3795,3795,https://www.bilibili.com/bangumi/play/ss3795?theme=movie
工作细胞（中配版）,全14话,独家,9.7,1,9619787,398796,66636,290741,197275,28828035,日本,5250,1,37889,28233568,https://www.bilibili.com/bangumi/play/ss37889
JOESTAR RADIO,全21话,,9.7,1,8776698,173756,39347,150840,29420,12208177,日本,2632,1,37740,28233419,https://www.bilibili.com/bangumi/play/ss37740
Candy☆Boy OVA,全1话,,9.7,1,177051,28009,13394,10203,44158,2351109,日本,536,1,3771,3771,https://www.bilibili.com/bangumi/play/ss3771
我的女神 OAD,全3话,,9.7,1,350234,23816,1115,1002,4548,360986,日本,225,1,3759,3759,https://www.bilibili.com/bangumi/play/ss3759
校园迷糊大王 一学期补习,全2话,,9.7,1,289617,25800,1525,1629,3503,466449,日本,345,1,3752,3752,https://www.bilibili.com/bangumi/play/ss3752
苍穹之法芙娜 RIGHT OF LEFT,全1话,独家,9.7,1,195769,15260,697,526,32520,623065,日本,307,1,3743,3743,https://www.bilibili.com/bangumi/play/ss3743
青山刚昌短篇集,全2话,会员专享,9.7,1,125899,125899,10177,41272,19938,2941289,日本,827,1,36724,28232389,https://www.bilibili.com/bangumi/play/ss36724
颠倒的帕特玛,全1话,,9.7,1,322658,322658,21238,17956,54368,2457715,日本,4494,1,3668,3668,https://www.bilibili.com/bangumi/play/ss3668?theme=movie
奇蛋物语 / WONDER EGG PRIORITY,全12话,独家,9.7,1,2613370,2613370,664885,1183440,485889,48434549,日本,66184,1,36209,28231851,https://www.bilibili.com/bangumi/play/ss36209
Ｄｒ．ＳＴＯＮＥ 石纪元  (第二季),全11话,会员专享,9.7,1,4215249,3726628,368999,986749,374505,68148597,日本,24997,1,36175,28231817,https://www.bilibili.com/bangumi/play/ss36175
工作细胞 第二季,全8话,独家,9.7,1,9619788,8357943,367027,1182628,578349,74087546,日本,17683,1,36174,28231816,https://www.bilibili.com/bangumi/play/ss36174
记录的地平线 圆桌崩坏,全12话,独家,9.7,1,2025709,1646848,141698,293542,113173,16110232,日本,11009,1,36101,28231741,https://www.bilibili.com/bangumi/play/ss36101
Little Busters! EX,全8话,,9.7,1,1496750,324252,19430,25826,73575,3015167,日本,2615,1,3571,3571,https://www.bilibili.com/bangumi/play/ss3571
圣诞之吻SS OVA,全2话,,9.7,1,943298,155466,1726,473,21983,1284899,日本,867,1,3567,3567,https://www.bilibili.com/bangumi/play/ss3567
丹特丽安的书架 OVA 荆姬,全1话,,9.7,1,1034063,67081,5553,6831,16556,818390,日本,1134,1,3521,3521,https://www.bilibili.com/bangumi/play/ss3521
Anne Happy,全12话,,9.7,1,770697,770697,57441,70131,325586,11225307,日本,4375,1,3498,3498,https://www.bilibili.com/bangumi/play/ss3498
TARI TARI OVA,全13话,,9.7,1,698097,70053,4093,3837,4039,743534,日本,841,1,3492,3492,https://www.bilibili.com/bangumi/play/ss3492
HELLO!! 黄金拼图,全12话,,9.7,1,466215,192757,16778,15164,244950,2814348,日本,2387,1,3491,3491,https://www.bilibili.com/bangumi/play/ss3491
春日望和安斋由香里的Do YU~NO~ the Radio,全23话,,9.7,1,21495,21495,9102,30144,4315,3601805,日本,673,1,34676,28230183,https://www.bilibili.com/bangumi/play/ss34676
宇宙巡警露露子,全13话,出品,9.7,1,422219,422219,26761,58223,112355,9368293,日本,4211,1,3459,3459,https://www.bilibili.com/bangumi/play/ss3459
甘城光辉游乐园 SP 激动人心小剧场,全7话,,9.7,1,3023874,263819,6411,1338,51037,3494871,日本,2043,1,3455,3455,https://www.bilibili.com/bangumi/play/ss3455
命运石之门 聪明睿智的认知计算,全4话,,9.7,1,2186632,430748,14249,19925,23605,6527037,日本,2793,1,3448,3448,https://www.bilibili.com/bangumi/play/ss3448
赤发白雪姬 OVA 不值一提的宝物、这一页,全1话,会员专享,9.7,1,1660684,177907,3745,11021,2277,469558,日本,1097,1,3447,3447,https://www.bilibili.com/bangumi/play/ss3447
夏目友人帐 OVA,全2话,会员专享,9.7,1,6397638,630159,28159,28834,62651,5786034,日本,4036,1,3446,3446,https://www.bilibili.com/bangumi/play/ss3446
魔女之旅,全12话,会员专享,9.7,1,3721985,3721986,978949,1831576,1201276,86297173,日本,90426,1,34412,28229881,https://www.bilibili.com/bangumi/play/ss34412
我们仍未知道那天所看见的花的名字。 剧场版,全1话,会员专享,9.7,1,4656368,913382,129316,75009,192751,9069551,日本,9474,1,3441,8292,https://www.bilibili.com/bangumi/play/ss3441?theme=movie
在魔王城说晚安,全12话,会员专享,9.7,1,2911753,2911753,474463,1204915,468334,69025628,日本,49273,1,34407,28229876,https://www.bilibili.com/bangumi/play/ss34407
我的青春恋爱物语果然有问题。 第一季 OVA,全1话,,9.7,1,6880374,735758,69216,46123,169142,12448004,日本,8321,1,3437,3437,https://www.bilibili.com/bangumi/play/ss3437
兽之奏者艾琳,全50话,独家,9.7,1,49615,49572,5868,4200,20732,691094,日本,475,1,3434,3434,https://www.bilibili.com/bangumi/play/ss3434
史上最强弟子兼一,全50话,限时免费,9.7,1,243042,146519,15485,55181,41703,8631419,日本,1345,1,34297,28229747,https://www.bilibili.com/bangumi/play/ss34297
Charlotte SP,全2话,,9.7,1,5347590,595846,74128,79839,189424,17527618,日本,7359,1,3429,3429,https://www.bilibili.com/bangumi/play/ss3429
四月是你的谎言 OAD,全1话,,9.7,1,5871390,442375,45707,34384,115373,7579163,日本,4589,1,3423,3423,https://www.bilibili.com/bangumi/play/ss3423
野良神 ARAGOTO OAD,全2话,,9.7,1,4711632,547147,103893,55627,403126,19785696,日本,4821,1,3420,3420,https://www.bilibili.com/bangumi/play/ss3420
野良神 OAD,全2话,,9.7,1,4711632,392925,47660,34014,277494,15028783,日本,3313,1,3419,3419,https://www.bilibili.com/bangumi/play/ss3419
赛马娘四格,全12话,会员专享,9.7,1,2161205,736696,36997,155424,17699,11810804,日本,4085,1,33806,28229237,https://www.bilibili.com/bangumi/play/ss33806
没落要塞 / DECA-DENCE,全12话,会员专享,9.7,1,1828334,1828334,191233,292652,291317,37317359,日本,40207,1,33803,28229234,https://www.bilibili.com/bangumi/play/ss33803
Re：从零开始的异世界生活 第二季 前半,全13话,会员专享,9.7,1,9594557,7791091,1291593,1498833,2045604,133482699,日本,121241,1,33802,28229233,https://www.bilibili.com/bangumi/play/ss33802
她和她的猫,全4话,独家,9.7,1,1494404,1494404,84629,68108,85679,13391794,日本,7766,1,3375,3375,https://www.bilibili.com/bangumi/play/ss3375
团团喵,全39话,,9.7,1,23480,23480,1567,7986,796,482297,日本,295,1,33599,28229028,https://www.bilibili.com/bangumi/play/ss33599
声声相对论,全12话,,9.7,1,17346,17346,15013,11121,4006,506919,日本,672,1,33559,28228983,https://www.bilibili.com/bangumi/play/ss33559
名侦探柯南 第14个目标,全1话,会员专享,9.7,1,6018176,195602,24993,40128,102217,7820552,日本,3102,1,33543,28228965,https://www.bilibili.com/bangumi/play/ss33543?theme=movie
名侦探柯南 世纪末的魔术师,全1话,会员专享,9.7,1,6018176,205822,24752,40690,123045,7666550,日本,3537,1,33539,28228943,https://www.bilibili.com/bangumi/play/ss33539?theme=movie
佝偻猫 第一季,全50话,,9.7,1,96133,89205,2800,1289,16068,968289,日本,333,1,3350,3350,https://www.bilibili.com/bangumi/play/ss3350
Free!-Road to the World-梦,全1话,会员专享,9.7,1,2066926,1286376,14798,24738,45078,1646329,日本,2441,1,33457,28228860,https://www.bilibili.com/bangumi/play/ss33457
名侦探柯南 Episode“ONE” 变小的名侦探,全1话,,9.7,1,6018178,555748,25603,51342,133451,7420738,日本,2645,1,33382,28228779,https://www.bilibili.com/bangumi/play/ss33382
鲁邦三世VS名侦探柯南THE MOVIE,全1话,,9.7,1,6018178,572728,27023,58599,101810,6879939,日本,3219,1,33380,28228777,https://www.bilibili.com/bangumi/play/ss33380
未确认进行式,全12话,,9.7,1,1026439,773707,84246,158166,123606,13071119,日本,8786,1,33328,28228719,https://www.bilibili.com/bangumi/play/ss33328
Re:Stage！Dream Days♪,全12话,限时免费,9.7,1,127607,127607,13859,27954,24742,1926121,日本,1574,1,33312,28228703,https://www.bilibili.com/bangumi/play/ss33312
LoveLive! Sunshine!! 学园偶像 电影 彩虹彼端,全1话,独家,9.7,1,1389704,1167521,18324,19462,30438,1182427,日本,4604,1,33241,28228631,https://www.bilibili.com/bangumi/play/ss33241?theme=movie
