title,episodes,mark,score,is_finish,follows,coins,likes,danmus,views(million),views,area,count,season_id,long_com,short_com,production,乙女,偶像,催泪,冒险,剧情,动作,动画,励志,历史,原创,喜剧,声控,奇幻,小说改,少儿,少女,恋爱,恐怖,惊悚,战斗,推理,搞笑,无,日常,时泪,智斗,机战,架空,校园,歌舞,治愈,泡面,游戏改,漫画改,热血,爱情,特摄,社团,神魔,科幻,穿越,美食,职场,萌系,萝莉,运动,音乐,魔法,year,month,day,season
精灵宝可梦 剧场版14 黑：比克提尼与黑英雄 捷克罗姆,1,会员专享,8.7,1,58747,836,1904,13509,0.82,824929,日本,151,4477,0,30,无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011,7,16,3
精灵宝可梦 剧场版14 白：比克提尼与白英雄 雷希拉姆,1,会员专享,8.7,1,56208,605,1423,3886,0.71,714940,日本,141,4475,0,24,无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,7,16,3
温泉巡礼,1,免费,8.7,1,37623,257,386,873,0.2,195031,日本,104,4312,0,35,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,11,28,4
法外制裁者 OAD,3,免费,8.7,1,39128,430,751,6585,0.67,667575,日本,118,4301,0,40,无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12,17,4
乔瓦尼之岛,1,免费,8.7,1,34707,499,494,4222,0.21,213811,日本,168,4236,2,51,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2,22,1
狼少女与黑王子,13,会员专享,8.7,1,378276,25166,65816,110024,6.65,6651544,日本,2768,4162,18,981,TYO Animations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,5,4
RPG不动产,12,独家,8.7,1,515511,44111,189942,65203,8.42,8424752,日本,3647,41558,26,1143,动画工房,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,4,6,2
见面5秒开始战斗,12,独家,8.7,1,1861609,154302,618685,281848,49.26,49255773,日本,17471,38935,64,5247,"Synergy SP,Vega Entertainment",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7,13,3
蔚蓝反射 澪,24,会员专享,8.7,1,402543,25958,161289,32195,4.95,4945777,日本,2703,38239,27,1108,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,4,10,2
SHUFFLE! MEMORIES,11,免费,8.7,1,59423,983,3410,3007,0.76,760531,日本,184,3770,0,39,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1,7,1
双星之阴阳师,50,会员专享,8.7,1,2135272,287885,180642,3188016,105.39,105392717,日本,7890,3462,41,2395,Studio Pierrot,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4,6,2
泰坦尼亚,26,独家,8.7,1,30660,4028,1608,1911,0.24,239837,日本,121,3358,1,41,无,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,10,9,4
天狼 Sirius the Jaeger,12,会员专享,8.7,1,1197897,77864,82768,308718,15.54,15536749,日本,14055,24620,157,5206,P.A.WORKS,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7,12,3
Caligula 卡里古拉,12,独家,8.7,1,903450,39507,45067,196251,14.88,14883754,日本,7869,23818,114,2990,SATELIGHT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,4,8,2
献给某飞行员的恋歌,13,会员专享,8.7,1,147679,1322,8652,2378,0.6,599637,日本,635,233,8,192,TMS Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,1,6,1
攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,10,免费,8.7,1,142875,4351,4434,24486,3.2,3204622,日本,454,1568,3,92,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,4,5,2
亚尔斯兰战记,25,免费,8.7,1,430151,26531,13303,795014,23.79,23794680,日本,1894,1551,9,453,LIDENFILM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4,5,2
魔法少女奈叶ViVid,12,会员专享,8.7,1,155772,9229,7292,124522,6.31,6309744,日本,514,1538,5,105,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,4,3,2
少年好莱坞,13,限时免费,8.7,1,28886,473,4946,1613,0.41,410735,日本,122,1495,1,43,ZEXCS,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7,5,3
机神咆吼,12,免费,8.7,1,122268,2154,6790,4797,1.07,1072884,日本,206,1473,0,71,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,5,18,2
HEROMAN,26,免费,8.7,1,40288,629,1715,10173,0.53,530648,日本,178,1026,1,64,无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,4,1,2
驯兽师被逐出队伍后邂逅最强少女,3,会员抢先,8.6,0,306993,6812,42006,12932,3.55,3546130,日本,394,43144,8,142,EMT Squared,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,10,2,4
快盗天使TWIN ANGEL,12,免费,8.6,1,36047,541,1075,22996,0.6,596632,日本,104,906,1,22,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7,4,3
魔力家族,12,免费,8.6,1,322787,4364,19215,34590,3.57,3570372,日本,846,767,6,252,J.C.STAFF,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,1,3
笨蛋的悲剧人生,3,免费,8.6,1,12372,319,1166,2934,0.28,275501,日本,103,679,1,50,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5,21,2
初音岛II,13,独家,8.6,1,117453,2299,4357,27323,0.92,916717,日本,346,658,4,100,ZEXCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,10,1,4
时间飞船24 逆袭的三恶人,24,免费,8.6,1,23113,1041,4957,4649,0.56,561722,日本,132,6477,0,60,龙之子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10,7,4
动画同好会,13,免费,8.6,1,434108,18196,15348,170826,5.76,5761927,日本,2933,6441,33,1226,WAO WORLD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017,10,8,4
18if 梦境异闻录,13,免费,8.6,1,283811,9661,4429,89073,3.48,3475183,日本,1135,6319,14,481,GONZO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,7,7,3
梦王国与沉睡的100王子 短篇动画,10,独家,8.6,1,183928,2785,2724,61307,2.53,2526234,日本,370,6008,0,166,SATELIGHT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3,25,1
无畏魔女,12,免费,8.6,1,313723,10188,6369,84100,4.75,4752480,日本,504,5562,7,121,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,5,4
问答魔法学院,2,免费,8.6,1,36765,502,1878,1749,0.47,465127,日本,109,5460,0,43,AIC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,9,12,3
ONE～辉之季节～,4,免费,8.6,1,51355,1405,1582,6572,0.31,312380,日本,264,5294,2,93,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,8,10,3
记忆沉睡的孩子 奔向天空的摇篮,1,免费,8.6,1,54703,510,693,2637,0.4,399165,日本,136,5263,1,49,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,6,3
网球王子剧场版 二人的武士,1,会员专享,8.6,1,31272,1227,3087,6263,0.89,893764,日本,215,5121,0,48,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1,29,1
DAYS,24,免费,8.6,1,241338,15492,10275,236732,9.98,9980675,日本,709,5063,8,253,MAPPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,7,3,3
时间旅行少女,12,独家,8.6,1,189034,3549,3935,68141,2.35,2349903,日本,248,5049,3,82,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7,9,3
Ragnastrike Angels,12,免费,8.6,1,88347,1381,5793,2920,2.74,2737753,日本,375,4762,1,171,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4,2,2
高达Reconguista in G,26,免费,8.6,1,137650,4399,16442,66874,4.02,4019386,日本,1027,4267,15,354,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,2,4
四色战记 / RWBY 第五季,14,独家,8.6,1,21475,1445,8345,2498,0.73,729036,美国,298,41602,4,81,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10,14,4
四色战记 / RWBY 第四季,12,独家,8.6,1,20691,1410,9905,2413,0.54,542930,美国,273,41439,4,74,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,22,4
骸骨骑士大人奇幻世界冒险中,12,会员专享,8.6,1,1207216,115983,481125,240691,39.69,39689657,日本,8545,41422,36,1979,Studio KAI,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,7,2
鲁邦三世：微风公主 ~ 被隐藏的空中都市,1,免费,8.6,1,48809,2208,4746,7500,0.92,916112,日本,294,3956,1,67,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,15,4
偶像大师 灰姑娘女孩 第二季 OVA,3,免费,8.6,1,35523,1326,793,7869,0.46,456723,日本,281,3788,0,70,无,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,17,3
小猪佩奇 第六季 英文版,26,免费,8.6,1,40737,3162,13980,7684,8.13,8128357,英国,143,37600,0,45,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2,5,1
2.43清阴高中男子排球社,12,会员专享,8.6,1,285297,9269,64636,21358,2.83,2830515,日本,1720,36285,12,587,david production,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,1,8,1
学战都市Asterisk 第二季,12,独家,8.6,1,1312860,114349,58981,1002899,60.86,60856194,日本,4349,3464,14,1128,A1 Pictures,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4,3,2
魔法律事务所 第二季,12,会员专享,8.6,1,334841,5923,39973,9133,3.02,3015026,日本,845,33809,5,232,Studio DEEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,7,7,3
圣诞老人公司 ～圣诞节的秘密～,1,会员专享,8.6,1,9765,250,2639,384,0.08,79887,日本,117,32996,1,30,旭Production,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,11,29,4
对魔导学园35试验小队,12,免费,8.6,1,1064794,58257,53037,598071,32.7,32704243,日本,3265,2724,14,884,SILVER LINK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10,7,4
轮回的拉格朗日 第二季,13,免费,8.6,1,45134,678,1707,12352,0.51,510789,日本,200,2679,1,64,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2012,7,1,3
Four of a Kind 四牌士,27,会员专享,8.6,1,19340,1757,5285,2729,0.43,425427,日本,309,23881,4,137,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,4,2,2
宝可梦 太阳&月亮（中配）,90,会员专享,8.6,1,147240,12545,43569,116360,12.91,12914132,日本,1100,23795,3,358,无,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,11,17,4
飙速宅男 GLORY LINE,25,会员专享,8.6,1,128185,8991,15628,31537,5.02,5020737,日本,1140,21781,18,385,TMS Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,9,1
凉风,26,免费,8.6,1,162051,3985,17643,58103,3.49,3485780,日本,667,1843,8,212,Studio DEEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,7,6,3
很帅很可爱宣言,5,免费,8.6,1,15002,343,971,1507,0.32,324079,日本,142,1757,0,63,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,11,5,4
战国无双,12,免费,8.6,1,45965,1081,2198,14004,0.75,746516,日本,199,1658,2,54,"TYO Animations,手冢Production",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1,11,1
终结的炽天使,12,免费,8.6,1,3594476,254007,508640,2687424,138.51,138505552,日本,14955,1555,67,3637,WIT STUDIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4,4,2
魔法老师涅吉!?,26,免费,8.6,1,61952,1134,1141,15614,1.28,1281363,日本,254,1421,4,91,SHAFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2006,10,4,4
暗夜魔法使,13,免费,8.6,1,63865,636,987,7714,0.76,764655,日本,156,1346,0,50,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,10,2,4
Sends of Destruction,13,免费,8.6,1,256843,3689,13882,12323,3.06,3058339,日本,539,1233,7,200,无,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,7,7,3
苍天航路,26,免费,8.6,1,23659,926,956,15908,0.71,710602,日本,239,1140,1,70,MADHOUSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4,7,2
战场上的女武神,26,免费,8.6,1,98576,2576,2189,52201,1.53,1531093,日本,531,1127,5,140,A1 Pictures,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4,4,2
光明之心 ～幸福的面包～,12,免费,8.5,1,77438,1364,1692,43111,1.18,1175020,日本,239,797,0,82,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4,12,2
Classica Loid 第二季,25,独家,8.5,1,86112,3935,11476,30055,2.56,2557677,日本,648,6454,11,284,Sunrise,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10,7,4
花牌情缘 第二季,25,免费,8.5,1,144306,7001,5069,147792,3.13,3130312,日本,2066,617,8,497,MADHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,1,11,1
精灵宝可梦XY&Z,49,会员专享,8.5,1,257496,21231,46608,559895,17.07,17066537,日本,2330,5692,14,0,无,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10,29,4
ViVid Strike!,12,会员专享,8.5,1,357255,17783,18364,114472,7.41,7405434,日本,878,5514,6,293,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,10,2,4
古斯柯布多力传记,1,免费,8.5,1,37112,539,724,4674,0.22,219025,日本,120,4451,4,38,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,7,3
小加速世界,8,免费,8.5,1,43081,1868,2190,7549,1.36,1364757,日本,265,4447,2,51,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,7,25,3
名侦探柯南 异次元的狙击手,1,会员专享,8.5,1,169713,13340,30991,94309,6.62,6623919,日本,2220,4198,14,411,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,19,2
银河奥特曼S（中配）,16,免费,8.5,1,17198,1279,8229,5709,1.51,1511137,日本,200,41037,1,54,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2014,7,15,3
奥特银河格斗 巨大阴谋（中配）,10,会员专享,8.5,1,11158,749,5813,2664,1.11,1114588,日本,126,41029,0,31,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2020,11,22,4
尸者的帝国,1,免费,8.5,1,332720,16240,18243,39883,2.92,2917203,日本,1788,4098,14,547,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10,2,4
RAIL WARS!-日本国有铁道公安队-,12,免费,8.5,1,488692,24411,41422,196301,7.43,7432947,日本,3183,4078,15,962,Passione,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,7,3,3
命运-冠位指定 冠位时间神殿所罗门,1,独家,8.5,1,5241805,155625,213498,94480,13.47,13467940,日本,14954,40520,201,4519,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7,30,3
小猪佩奇 第四季,26,免费,8.5,1,41751,8202,31298,10924,29.28,29276821,英国,212,37591,0,57,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,5,23,2
熊熊勇闯异世界,12,独家,8.5,1,1590337,220570,672608,417319,47.84,47835227,日本,18686,34410,66,5268,EMT Squared,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2020,10,7,4
简单易懂的现代魔法,13,免费,8.5,1,154033,2224,4204,10163,1.78,1778643,日本,325,3129,5,115,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7,11,3
被狙击的学园,1,免费,8.5,1,244875,7955,5746,36215,1.5,1495545,日本,1387,2804,13,506,Sunrise,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,11,10,4
机动战士高达AGE,49,免费,8.5,1,106375,4652,17578,103782,4.6,4600797,日本,1240,27729,21,384,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,10,9,4
最终试验鲸鱼,12,免费,8.5,1,53871,1035,3578,1023,0.46,458929,日本,137,27499,0,57,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,8,25,3
